1,27.5007967816018,37.3210965761514,51.870115148917,54.5007090097493
2,3.83638302747789,23.6271902582491,33.3219906056794,37.4688591455834
3,7.99019264898601,24.3457385200304,25.0663510844972,29.8356879769022
4,13.554734088631,25.5802371664095,20.5681001154307,25.5921613355647
5,20.1389356126544,27.9157853255405,15.3170673923654,20.5080334041884
6,23.4222220301687,29.4076504992032,12.6970452885907,17.8772372262087
7,25.9654333793897,30.6890168858687,10.6658797972832,15.762926934796
8,27.3426468122838,31.4274155674981,9.56680891153789,14.5802755233591
9,28.972031964063,32.3317418336202,8.26025984254699,13.1284169361523
10,30.1593314508534,33.0109059378673,7.30935725656498,12.0243899524144
11,30.762350351209,33.3635406937015,6.82647700304719,11.4500794905456
