1,38.2407527129397,45.0815861282742,65.6272067325289,66.9654377609261
2,13.8167218305207,29.1680759889602,49.4251309919201,51.8241761923803
3,9.15729853252162,27.6110544304324,34.4059370441319,37.8543501912204
4,19.6889622284821,31.5287820781573,26.8662020028726,30.8134344952558
5,26.1970656120412,34.990803381686,22.2570270194113,26.4591756047225
6,30.5535612671354,37.6097997205877,19.150450841203,23.4838232954607
7,33.484510114806,39.483337950258,17.0572730043578,21.4515395867317
8,36.3538713985119,41.392930691983,15.0042402381527,19.4263924139621
9,38.417138475056,42.8064702414727,13.5253045390713,17.9469420768153
10,42.1076009204808,45.4008848514824,10.8715708170536,15.2178749912589
11,42.5753541257741,45.73626972963,10.5355653780244,14.8641781808496
